Fuel Type Code,Station Name,Street Address,City,State,ZIP,Stations,Groups With Access Code,EV Network,Latitude,Longitude,Date Last Confirmed,ID,EV Connector Types,Access Code
ELEC,"Walgreens - Federal Heights, CO #4667",1601 W 84th Ave,Federal Heights,CO,80260,1,Public - Card key at all times,SemaCharge Network,39.849458,-105.006791,3/8/19,43231,CHADEMO,public
ELEC,"Walgreens - Federal Heights, CO #6213",10390 N Federal Blvd,Federal Heights,CO,80260,1,Public - Card key at all times,SemaCharge Network,39.8849301,-105.0250185,3/8/19,43232,CHADEMO,public
ELEC,"Walgreens - Thornton, CO #3207",4001 E 120th Avenue,Thornton,CO,80233,1,Public - Card key at all times,SemaCharge Network,39.9139194,-104.9363586,3/8/19,43237,CHADEMO,public
ELEC,"Walgreens - Westminster, CO #4468",9970 Wadsworth Pkwy,Westminster,CO,80021,1,Public - Card key at all times,SemaCharge Network,39.8777387,-105.0955086,3/8/19,43238,CHADEMO,public
ELEC,"Walgreens - Foxfield, CO #7451",16440 E Arapahoe Rd,Foxfield,CO,80016,1,Public - Card key at all times,SemaCharge Network,39.59433,-104.797479,3/8/19,43408,CHADEMO,public
ELEC,"Walgreens - Littleton, CO #1306",11605 W Belleview Ave,Littleton,CO,80127,1,Public - Card key at all times,SemaCharge Network,39.6247644,-105.1294987,3/8/19,43412,CHADEMO,public
ELEC,"Walgreens - Aurora, CO #4470",20051 E Smoky Hill Rd,Aurora,CO,80015,1,Public - Card key at all times,SemaCharge Network,39.6117234,-104.7548326,3/8/19,43508,CHADEMO,public
ELEC,"Walgreens - Aurora, CO #6513",15301 E Iliff Ave,Aurora,CO,80013,1,Public - Card key at all times,SemaCharge Network,39.675265,-104.8091759,3/8/19,43509,CHADEMO,public
ELEC,Tremont Street Garage,400 15th St,Denver,CO,80202,1,Public,,39.742113,-104.991416,11/8/18,43833,CHADEMO,public
ELEC,"Walgreens - Castle Rock, CO #6514",14 Allen St,Castle Rock,CO,80108,1,Public - Card key at all times,SemaCharge Network,39.413639,-104.864124,3/8/19,44425,CHADEMO,public
ELEC,Tynan's Nissan,780 S Havana St,Aurora,CO,80012,1,Public - Call ahead,,39.702237,-104.865509,6/5/18,46520,CHADEMO,public
ELEC,Tynan's Nissan,780 S Havana St,Aurora,CO,80012,1,Private,,39.702237,-104.865509,6/5/18,46521,CHADEMO,private
ELEC,Boulder Nissan,2285 28th St,Boulder,CO,80301,1,Public - Call ahead,,40.025036,-105.258449,6/5/18,46522,CHADEMO,public
ELEC,Larry H Miller Nissan - Arapahoe,10030 E Arapahoe Rd,Centennial,CO,80112,1,Public - Call ahead,,39.594525,-104.872435,7/9/18,46524,CHADEMO,public
ELEC,Larry H Miller Nissan - Arapahoe,10030 E Arapahoe Rd,Centennial,CO,80112,1,Private,,39.594525,-104.872435,7/9/18,46525,CHADEMO,private
ELEC,South Colorado Springs Nissan,1333 S Academy Blvd,Colorado Springs,CO,80916,1,Public - Call ahead,,38.812594,-104.756368,6/5/18,46526,CHADEMO,public
ELEC,South Colorado Springs Nissan,1333 S Academy Blvd,Colorado Springs,CO,80916,1,Private,,38.812594,-104.756368,6/5/18,46527,CHADEMO,private
ELEC,Woodmen Nissan,6840 Vincent Dr,Colorado Springs,CO,80918,1,Public - Call ahead,,38.931017,-104.811421,6/5/18,46528,CHADEMO,public
ELEC,Woodmen Nissan,6840 Vincent Dr,Colorado Springs,CO,80918,1,Private,,38.931017,-104.811421,6/5/18,46529,CHADEMO,private
ELEC,Nissan of Durango,20704 Highway 160,Durango,CO,81303,1,Public - Call ahead,,37.269708,-107.907728,6/5/18,46532,CHADEMO,public
ELEC,Nissan of Durango,20704 Highway 160,Durango,CO,81303,1,Private,,37.269708,-107.907728,6/5/18,46533,CHADEMO,private
ELEC,Greeley Nissan,2625 35th Ave,Greeley,CO,80634,1,Public - Call ahead,,40.39443,-104.736034,7/9/18,46537,CHADEMO,public
ELEC,Empire Lakewood Nissan,14707 W Colfax Ave,Lakewood,CO,80401,1,Public - Call ahead,,39.732606,-105.163711,7/9/18,46538,CHADEMO,public
ELEC,Empire Lakewood Nissan,14707 W Colfax Ave,Lakewood,CO,80401,1,Private,,39.732606,-105.163711,7/9/18,46539,CHADEMO,private
ELEC,Saint Anthony Hospital,11600 W 2nd Pl,Lakewood,CO,80228,1,Private,,39.7171136,-105.1288004,12/11/18,46540,CHADEMO,private
ELEC,Larry H Miller Nissan Southwest,5067 S Wadsworth Blvd,Littleton,CO,80123,1,Public - Call ahead,,39.626641,-105.090506,6/5/18,46541,CHADEMO,public
ELEC,Larry H Miller Nissan Southwest,5067 S Wadsworth Blvd,Littleton,CO,80123,1,Private,,39.626641,-105.090506,6/5/18,46542,CHADEMO,private
ELEC,Valley Nissan,1005 Ken Pratt Blvd,Longmont,CO,80501,1,Public - Call ahead,,40.151888,-105.108874,6/5/18,46543,CHADEMO,public
ELEC,Valley Nissan,1005 Ken Pratt Blvd,Longmont,CO,80501,1,Private,,40.151888,-105.108874,6/5/18,46544,CHADEMO,private
ELEC,Dave Solon Nissan,2525 W US Highway 50,Pueblo,CO,81008,1,Public - Call ahead,,38.311039,-104.640188,6/5/18,46545,CHADEMO,public
ELEC,Dave Solon Nissan,2525 W US Highway 50,Pueblo,CO,81008,1,Private,,38.311039,-104.640188,6/5/18,46546,CHADEMO,private
ELEC,Tynan's Nissan,5811 S College Ave,Fort Collins,CO,80525,1,Private,,40.505604,-105.078041,6/5/18,48369,CHADEMO,private
ELEC,John Elway Chevrolet,5200 S Broadway,Englewood,CO,80113,1,Private,,39.621101,-104.9873,12/11/18,48616,CHADEMO,private
ELEC,Conservation and Environmental Center,2855 Mesa Rd,Colorado Springs,CO,80904,1,Public,,38.872764,-104.863276,12/11/18,49516,CHADEMO,public
ELEC,Red Rock Nissan,2582 Highway 6 and 50,Grand Junction,CO,81501,1,Public - Call ahead,,39.074359,-108.572597,6/5/18,50003,CHADEMO,public
ELEC,Red Rock Nissan,2582 Highway 6 and 50,Grand Junction,CO,81501,1,Private,,39.074359,-108.572597,6/5/18,50004,CHADEMO,private
ELEC,City of Denver - Cultural Center Complex Garage,65 W 12th Ave,Denver,CO,80204,1,Public,,39.735935,-104.988403,5/3/18,50065,CHADEMO,public
ELEC,City of Denver - Denver Performing Arts Center Garage,1055 13th St,Denver,CO,80204,1,Public,,39.743919,-104.998075,5/3/18,50066,CHADEMO,public
ELEC,Adolfson & Peterson Construction,797 Ventura St,Aurora,CO,80011,1,Public - Call ahead,,39.72887,-104.779764,11/8/18,50159,CHADEMO,public
ELEC,Town of Carbondale - Town Hall,511 Colorado Ave,Carbondale,CO,81623,1,Public,,39.401918,-107.211389,11/8/18,52101,CHADEMO,public
ELEC,CITY OF DURANGO,250 W 8th St,Durango,CO,81301,1,Public,ChargePoint Network,37.272166,-107.883173,3/8/19,52619,CHADEMO,public
ELEC,Odell Brewing,800 E Lincoln,Fort Collins,CO,80524,1,Public,,40.589483,-105.063519,11/8/18,52620,CHADEMO,public
ELEC,City of Loveland - Civic Center,500 E 3rd St,Loveland,CO,80537,1,Public - Credit card at all times,,40.394378,-105.070159,9/10/18,52642,J1772,public
ELEC,City of Loveland - McKee Medical Center,2000 N Boise Ave,Loveland,CO,80538,1,Public - Credit card at all times,,40.4134,-105.05171,9/10/18,52643,J1772,public
ELEC,City of Loveland - Service Center,200 N Wilson Ave,Loveland,CO,80537,1,Public - Credit card at all times,,40.393945,-105.115875,9/10/18,52645,J1772,public
ELEC,City Administration Building - Parking Garage,130 S Nevada Ave,Colorado Springs,CO,80903,1,Public,,38.831571,-104.822417,11/8/18,52762,J1772,public
ELEC,Town of Breckenridge - Town Hall,150 Ski Hill Rd,Breckenridge,CO,80424,1,Public,,39.482449,-106.048007,8/7/18,53077,J1772,public
ELEC,IBEW68,5660 Logan St,Denver,CO,80216,1,Public,ChargePoint Network,39.7989545,-104.9822851,3/8/19,53078,J1772,public
ELEC,Civic Center Parking Garage,144 N Mason St,Fort Collins,CO,80524,1,Public,,40.587965,-105.078606,11/8/18,53545,J1772,public
ELEC,City of Boulder - Boulder Reservoir,5565 N 51st St,Boulder,CO,80301,1,Public,,40.077325,-105.239377,12/11/18,53935,J1772,public
ELEC,City of Boulder - Open Space Main Office,66 S Cherryvale,Boulder,CO,80303,1,Private,,39.978486,-105.21202,12/11/18,53937,J1772,private
ELEC,City of Denver - Colorado Convention Center Garage,1104 Champa St,Denver,CO,80202,1,Public,,39.742308,-104.997556,5/3/18,53944,J1772,public
ELEC,Denver International Airport - Garage West,8500 Pena Blvd,Denver,CO,80249,1,Public,,39.849363,-104.673806,11/8/18,54068,J1772,public
