Fuel Type Code,Station Name,Street Address,City,State,ZIP,Stations,Groups With Access Code,EV Network,Latitude,Longitude,Date Last Confirmed,ID,EV Connector Types,Access Code
ELEC,LADWP - Truesdale Center,11791 Truesdale St,Sun Valley,CA,91352,1,Private - Government only,,34.249396,-118.387136,10/4/18,1517,J1772,private
ELEC,Southern California Edison - Rosemead Office Building 1,2244 Walnut Grove Ave,Rosemead,CA,91770,1,Private,Greenlots,34.050745,-118.081014,1/10/19,1520,J1772,private
ELEC,Los Angeles Convention Center,1201 S Figueroa St,Los Angeles,CA,90015,1,Public,,34.04057,-118.268762,5/3/18,1523,J1772,public
ELEC,LADWP - John Ferraro Building,111 N Hope St,Los Angeles,CA,90012,1,Public,,34.057922,-118.2498,10/4/18,1525,CHADEMO,public
ELEC,Cherokee & Hollywood Parking Garage,1718 N Cherokee Ave,Los Angeles,CA,90028,1,Public,,34.102404,-118.334758,5/3/18,1526,J1772,public
ELEC,LADWP - Haynes Power Plant,6801 Westminster Ave,Long Beach,CA,90803,1,Private,,33.759802,-118.096665,10/4/18,1531,J1772,private
ELEC,State Capitol Parking Garage,1303 10th St,Sacramento,CA,95814,1,Private - Government only,,38.576769,-121.495022,5/3/18,1533,J1772,private
ELEC,CITYOFSANTAROSA,100 Santa Rosa Ave,Santa Rosa,CA,95404,1,Public,ChargePoint Network,38.4378748,-122.7108967,3/8/19,1546,J1772,public
ELEC,LADWP - Wilmington,161 N Island Ave,Wilmington,CA,90744,1,Private - Government only,,33.770508,-118.265628,10/4/18,1552,J1772,private
ELEC,LADWP - Sylmar Center,13101 Sepulveda Blvd,Sylmar,CA,91344,1,Private - Government only,,34.30309,-118.480505,10/4/18,1556,J1772,private
ELEC,LADWP - EV Service Center,1630 N Main St,Los Angeles,CA,90012,1,Private - Government only,,34.066801,-118.227605,10/4/18,1572,J1772,private
ELEC,LADWP - Fairfax Center,2311 S Fairfax Ave,Los Angeles,CA,90016,1,Private - Government only,,34.036777,-118.368841,10/4/18,1573,J1772,private
ELEC,LADWP - Ducommun Center,433 E Temple St,Los Angeles,CA,90012,1,Private - Government only,,34.051852,-118.236702,10/4/18,1575,J1772,private
ELEC,California Air Resources Board,9530 Telstar Ave,El Monte,CA,91731,1,Public,,34.06872,-118.064,5/3/18,1583,J1772,public
ELEC,LADWP - Palmetto Center,1212 Palmetto St,Los Angeles,CA,90013,1,Private - Government only,,34.040191,-118.235077,10/4/18,1589,J1772,private
ELEC,HPE SAN JOSE,3000 Hanover St,Palo Alto,CA,94304,1,Public,ChargePoint Network,37.416434,-122.145904,3/8/19,1593,J1772,public
ELEC,Scripps Green Hospital,10666 N Torrey Pines Rd,La Jolla,CA,92037,1,Public,,32.89947,-117.243,5/3/18,6355,J1772,public
ELEC,Santa Monica Place Mall Garage #7 Civic Center,395 Broadway,Santa Monica,CA,90401,1,Public,,34.013658,-118.493749,5/3/18,6377,J1772,public
ELEC,San Diego Wild Animal Park,15500 San Pasqual Valley Rd,Escondido,CA,92027,1,Public,,33.098589,-117.004433,2/6/19,6384,J1772,public
ELEC,Galpin Motors,15421 Roscoe Blvd,Sepulveda,CA,91343,1,Public - Call ahead,,34.221665,-118.468371,5/3/18,6405,J1772,public
ELEC,Galleria at Tyler,1299 Galleria at Tyler,Riverside,CA,92503,1,Public,,33.91115,-117.4591,5/3/18,6425,J1772,public
ELEC,City of Pasadena - Holly Street Garage,150 E Holly St,Pasadena,CA,91103,1,Public,,34.14762,-118.147111,11/8/18,6505,J1772,public
ELEC,City of Pasadena - De Lacey Garage,45 De Lacey Ave,Pasadena,CA,91105,1,Public,,34.145015,-118.152223,11/8/18,6506,J1772,public
ELEC,City of Pasadena - Schoolhouse Garage,33 E Green St,Pasadena,CA,91105,1,Public,,34.144506,-118.150015,11/8/18,6507,J1772,public
ELEC,Pasadena Hilton,150 S Los Robles,Pasadena,CA,91101,1,Public,,34.142973,-118.140553,5/3/18,6508,J1772,public
ELEC,Hyatt Regency Long Beach,200 S Pine Ave,Long Beach,CA,90802,1,Public,,33.7637,-118.192,5/3/18,7172,J1772,public
ELEC,Hilton - Los Angeles International Airport,5711 W Century Blvd,Los Angeles,CA,90045,1,Public,,33.946181,-118.38161,2/6/19,7180,J1772,public
ELEC,Los Angeles International Airport (LAX) - Lot 6,1 World Way,Los Angeles,CA,90045,1,Public,,33.94325,-118.403342,5/3/18,7184,J1772,public
ELEC,Northridge Fashion Center,9301 Tampa Ave,Northridge,CA,91324,1,Public,,34.237946,-118.555646,5/3/18,7192,J1772,public
ELEC,Ontario Airport Hilton,700 N Haven Ave,Ontario,CA,91764,1,Public,,34.07122,-117.575,5/3/18,7194,J1772,public
ELEC,Courtyard Marriott - Oxnard Ventura,600 E Esplanade Dr,Oxnard,CA,93030,1,Public,,34.22935,-119.173,5/3/18,7195,J1772,public
ELEC,Hilton - Palm Springs,400 E Tahquitz Canyon Way,Palm Springs,CA,92262,1,Public,,33.823353,-116.5436,5/3/18,7196,J1772,public
ELEC,East Bay Mini,4340 Rosewood Dr,Pleasanton,CA,94588,1,Public,,37.700187,-121.876172,5/3/18,7197,J1772,public
ELEC,CNTYOFRIVERSIDE,3535 12th Street,Riverside,CA,92501,1,Public,ChargePoint Network,33.977163,-117.374653,3/8/19,7205,J1772,public
ELEC,Inland Empire Foods,5425 Wilson St,Riverside,CA,92509,1,Public,,34.0189,-117.38,5/3/18,7206,J1772,public
ELEC,Sacramento International Airport - Daily A Lot,Lindbergh Dr,Sacramento,CA,95837,1,Public,,38.69005,-121.58889,5/3/18,7212,J1772,public
ELEC,City of Santa Monica - Airport,3223 Donald Douglas Loop,Santa Monica,CA,90405,1,Public,,34.017563,-118.447475,5/3/18,7229,J1772,public
ELEC,City of Santa Monica - Pier,200 Santa Monica Pier,Santa Monica,CA,90405,1,Public,,34.010021,-118.49583,5/3/18,7230,J1772,public
ELEC,Sherman Oaks Fashion Square,14006 Riverside Dr,Sherman Oaks,CA,91423,1,Public,,34.156943,-118.435252,5/3/18,7233,J1772,public
ELEC,City of Temecula - 6th Street Lot,28462 Front St,Temecula,CA,92590,1,Public,,33.49605,-117.152,5/3/18,7236,J1772,public
ELEC,Van Nuys Amtrak/Metrolink Station,7724 Van Nuys Blvd,Van Nuys,CA,91405,1,Public,,34.21108,-118.448704,5/3/18,7245,J1772,public
ELEC,Office Max - Home Depot,7075 Firestone Blvd,Downey,CA,90241,1,Public,,33.94756,-118.153806,2/6/19,7250,J1772,public
ELEC,San Diego Convention Center - Ace Parking,111 W Harbor Dr,San Diego,CA,92101,1,Public,,32.70597,-117.162,5/3/18,7264,J1772,public
ELEC,City of Lancaster - City Hall,44933 Fern Ave,Lancaster,CA,93534,1,Public,,34.698914,-118.145218,2/6/19,7275,J1772,public
ELEC,Hyatt at Fisherman's Wharf,555 N Point St,San Francisco,CA,94133,1,Public,,37.80619,-122.4152,5/3/18,7280,J1772,public
ELEC,Arden Fair Mall,1689 Arden Way,Sacramento,CA,95815,1,Public,,38.599693,-121.427045,11/8/18,7286,J1772,public
ELEC,Palace Hotel,2 New Montgomery St,San Francisco,CA,94105,1,Public,,37.78881,-122.401,5/3/18,21358,J1772,public
ELEC,Mark Hopkins InterContinental Hotel,999 California St,San Francisco,CA,94108,1,Public,,37.791791,-122.411265,12/11/18,21360,J1772,public
ELEC,Hotel Sofitel,8555 Beverly Blvd,Los Angeles,CA,90048,1,Public,,34.07631,-118.377,5/3/18,21368,J1772,public
ELEC,Music Center Parking - Level 2,135 N Grand Ave,Los Angeles,CA,90012,1,Public,,34.055974,-118.248893,9/10/18,21374,J1772,public
ELEC,Balboa Golf Course,16821 Burbank Blvd,Encino,CA,91436,1,Public,,34.169242,-118.497212,2/6/19,21383,J1772,public
ELEC,Tops Auto Park Garage,6464 Sunset Blvd,Hollywood,CA,90028,1,Private,,34.097928,-118.331,5/3/18,21388,J1772,private
ELEC,California State University - Northridge,18111 Nordhoff St,Northridge,CA,91330,1,Public,,34.248959,-118.523887,5/3/18,21395,J1772,public
ELEC,California State University - Northridge,18111 Nordhoff St,Northridge,CA,91330,1,Public,,34.241687,-118.528543,5/3/18,21396,J1772,public
ELEC,California State University - Northridge,18111 Nordhoff St,Northridge,CA,91330,1,Public,,34.236853,-118.532588,5/3/18,21397,J1772,public
ELEC,Los Angeles Harbor Department Headquarters,425 S Palos Verdes St,San Pedro,CA,90731,1,Public,,33.740758,-118.28192,5/3/18,21402,J1772,public
ELEC,City of Los Angeles - Constituent Service Center,8475 S Vermont Ave,Los Angeles,CA,90044,1,Public,,33.961256,-118.29187,3/7/19,21405,J1772,public
ELEC,Getty Center,1200 Getty Center Dr,Los Angeles,CA,90049,1,Public,,34.077588,-118.474585,12/11/18,21419,J1772,public
ELEC,Los Angeles County - Arboretum,301 N Baldwin Ave,Arcadia,CA,91007,1,Public,,34.142727,-118.051275,9/10/18,21450,J1772,public
ELEC,City of Glendora - City Hall,114 S Vista Bonita Ave,Glendora,CA,91741,1,Public,,34.13556,-117.864,5/3/18,21498,J1772,public
ELEC,DoubleTree Hotel - Los Angeles - Westside,6161 Centinela Ave,Culver City,CA,90230,1,Public,,33.9826,-118.3966,5/3/18,21524,J1772,public
ELEC,Helms Bakery Building,8800 Venice Blvd,Los Angeles,CA,90034,1,Public,,34.029971,-118.385231,3/7/19,21525,J1772,public
ELEC,Westfield MainPlace Mall,2800 N Main St,Santa Ana,CA,92705,1,Public,,33.77699,-117.871,1/10/19,21535,J1772,public
ELEC,CITY OF SB EV2,1115 Anacapa St,Santa Barbara,CA,93101,1,Public,ChargePoint Network,34.423495,-119.70228,3/8/19,21557,J1772,public
ELEC,California State University - Channel Islands,1 University Dr,Camarillo,CA,93012,1,Public,,34.165493,-119.04505,4/3/18,21559,J1772,public
ELEC,Brea Downtown Parking,101 S Brea Blvd,Brea,CA,92821,1,Public,,33.919899,-117.898618,5/3/18,21561,J1772,public
ELEC,Home Depot,2745 Teller Rd,Newbury Park,CA,91320,1,Public,,34.18997,-118.934393,5/3/18,21565,J1772,public
ELEC,Lake Casitas Municipal Water District - Recreational Area,Casitas Pass Rd & Baldwin Rd,Oak View,CA,93022,1,Public - Call ahead,,34.418322,-119.3368,2/6/19,21566,J1772,public
ELEC,San Dimas Park & Ride,205 S San Dimas Ave,San Dimas,CA,91773,1,Public,,34.105203,-117.807471,5/3/18,21569,J1772,public
ELEC,Loews Santa Monica Beach Hotel,1700 Ocean Ave,Santa Monica,CA,90401,1,Public,,34.00907,-118.4928,12/11/18,21575,J1772,public
ELEC,City of Pasadena - El Molino Lot,100 N El Molino Ave,Pasadena,CA,91101,1,Public,,34.147697,-118.136897,11/8/18,21594,J1772,public
ELEC,Southern California Edison - Rosemead Service Center,2131 Walnut Grove Ave,Rosemead,CA,91770,1,Private,Greenlots,34.05334473,-118.0841599,1/10/19,21597,J1772,private
ELEC,Ventura County Government Center,800 S Victoria Ave,Ventura,CA,93009,1,Public,,34.267352,-119.2124,9/10/18,21606,J1772,public
ELEC,Ventura County Air Pollution Control District,669 County Square Dr,Ventura,CA,93003,1,Public,,34.268756,-119.2154,9/10/18,21607,J1772,public
ELEC,Pacific View Mall,3295 E Main St,Ventura,CA,93003,1,Public,,34.268,-119.2492,5/3/18,21608,J1772,public
ELEC,LADWP - Scattergood Generating Facility,12700 Vista del Mar,Playa del Rey,CA,90293,1,Private - Government only,,33.917593,-118.425334,10/4/18,21609,J1772,private
ELEC,Los Angeles Department of Public Works - Baldwin Park Construction Permit Office,14747 E Ramona Blvd,Baldwin Park,CA,91706,1,Private - Government only,,34.089085,-117.95463,9/10/18,21612,J1772,private
ELEC,Los Angeles Department of Public Works - Imperial Maintenance Yard,5525 Imperial Hwy,South Gate,CA,90280,1,Private - Government only,,33.930663,-118.175758,9/10/18,21618,J1772,private
ELEC,University of California - Davis Extension,1441 Research Park Dr,Davis,CA,95616,1,Public,,38.539118,-121.732015,5/3/18,21673,J1772,public
ELEC,San Luis Obispo County Air Pollution Control District,3433 Roberto Ct,San Luis Obispo,CA,93401,1,Public,,35.25939,-120.64492,9/10/18,21713,J1772,public
ELEC,Soquel & Front Garage,601 Front St,Santa Cruz,CA,95061,1,Public,,36.973393,-122.024849,5/3/18,21794,J1772,public
ELEC,LADWP - Wilmington District Yard,315 N Island Ave,Wilmington,CA,90744,1,Private - Government only,,33.773005,-118.265821,10/4/18,25171,J1772,private
ELEC,Fair Oaks - Orangevale - Community Library,11601 Fair Oaks Blvd,Fair Oaks,CA,95628,1,Public,,38.66292,-121.2634,5/3/18,25491,J1772,public
ELEC,City of Sacramento - City Hall Public Parking Garage,10th St & I St,Sacramento,CA,95814,1,Public,,38.58098,-121.493,9/10/18,25493,J1772,public
ELEC,Sutter Galleria Mall - University of California - Davis Extension,2901 K St,Sacramento,CA,95816,1,Public,,38.57277,-121.467902,5/3/18,25494,J1772,public
ELEC,Gateway Oaks Metro Center,2710 Gateway Oaks Dr,Sacramento,CA,95833,1,Public,,38.615468,-121.517263,11/8/18,25500,J1772,public
ELEC,Belle Cooledge Library,5600 S Land Park Dr,Sacramento,CA,95822,1,Public,,38.524403,-121.5112,5/3/18,25502,J1772,public
ELEC,Mosquito Road Park and Ride,Mosquito Rd & Clay St,Placerville,CA,95667,1,Public,,38.73323,-120.78962,5/3/18,25507,J1772,public
ELEC,Vacaville Cultural Center,1000 Ulatis Dr,Vacaville,CA,95687,1,Public,,38.356027,-121.9628,9/10/18,25511,J1772,public
ELEC,Stars Recreation Center,155 Browns Valley Pkwy,Vacaville,CA,95688,1,Public,,38.36557,-121.967,9/10/18,25514,J1772,public
ELEC,Vacaville Regional Transport Center,190 Hickory Ln,Vacaville,CA,95688,1,Public,,38.35172,-121.987,9/10/18,25515,J1772,public
ELEC,Office of Housing & Redevelopment,40 Eldridge Ave,Vacaville,CA,95688,1,Public,,38.356907,-122.001886,9/10/18,25516,J1772,public
ELEC,KUIC Parking Lot - Lot 9,500 Catherine St,Vacaville,CA,95688,1,Public,,38.355867,-121.9862,9/10/18,25517,J1772,public
ELEC,Vacaville City Hall,650 Merchant St,Vacaville,CA,95688,1,Private - Government only,,38.351758,-121.994475,9/10/18,25518,J1772,private
ELEC,Citrus Heights City Hall,6360 Fountain Square Dr,Citrus Heights,CA,95621,1,Public,,38.67995,-121.2989,5/3/18,25519,J1772,public
ELEC,El Dorado County Government Center,2850 Fairlane Ct,Placerville,CA,95667,1,Public,,38.72799,-120.828,5/3/18,25522,J1772,public
ELEC,El Dorado Transit Park & Ride,4640 Post St,El Dorado Hills,CA,95762,1,Public,,38.6476,-121.067,5/3/18,25523,J1772,public
ELEC,Elk Grove Kia,8480 Laguna Grove Dr,Elk Grove,CA,95758,1,Private,,38.40553,-121.391,2/6/19,25525,J1772,private
ELEC,CVS Pharmacy,8455 Auburn-Folsom Rd,Granite Bay,CA,95746,1,Public,,38.74453,-121.17,2/6/19,25527,J1772,public
ELEC,Carmichael Library,5605 Marconi Ave,Carmichael,CA,95608,1,Public,,38.617933,-121.3339,5/3/18,25610,J1772,public
ELEC,Rio Vista City Hall,1 Main St,Rio Vista,CA,94571,1,Public,,38.15485,-121.69,9/10/18,27302,J1772,public
ELEC,Fairfield City Hall,1000 Webster St,Fairfield,CA,94533,1,Public,,38.25281,-122.044229,5/3/18,27328,J1772,public
ELEC,Solano Community College,4000 Suisun Valley Rd,Fairfield,CA,94534,1,Public,,38.23723,-122.123,9/10/18,27329,J1772,public
ELEC,Sacramento International Airport - Terminal A Garage - Daily,Lindbergh Dr,Sacramento,CA,95837,1,Public,,38.69033,-121.5871,5/3/18,28005,J1772,public
ELEC,Sacramento International Airport - Terminal A Garage - Hourly,Lindbergh Dr,Sacramento,CA,95837,1,Public,,38.69033,-121.5871,5/3/18,28006,J1772,public
ELEC,Los Angeles International Airport (LAX) - Lot 1,1 World Way,Los Angeles,CA,90045,1,Public,,33.944761,-118.399767,7/9/18,28007,J1772,public
ELEC,SAN JOSE,44 S 4th St,San Jose,CA,95112,1,Public,ChargePoint Network,37.33695,-121.886159,3/8/19,28844,J1772,public
ELEC,Southern California Edison - Sacramento Office,1201 K St,Sacramento,CA,95831,1,Private,,38.578568,-121.491058,1/10/19,32850,J1772,private
ELEC,LADWP - Boylston,1141 W 2nd St,Los Angeles,CA,90026,1,Private - Government only,,34.059047,-118.256812,10/4/18,33177,J1772,private
ELEC,LADWP - Central District,1350 S Wall St,Los Angeles,CA,90015,1,Private - Government only,,34.033898,-118.256673,10/4/18,33178,J1772,private
ELEC,LADWP - Lincoln Heights District,3101 Artesian St,Los Angeles,CA,90031,1,Private - Government only,,34.081998,-118.21713,10/4/18,33179,CHADEMO,private
ELEC,LADWP - Receiving Station C,900 E Lomita Blvd,Wilmington,CA,90744,1,Private - Government only,,33.799476,-118.257977,10/4/18,33180,J1772,private
ELEC,LADWP - Valley Center Admin Lot,14401 Saticoy St,Van Nuys,CA,91405,1,Private - Government only,,34.208708,-118.444358,10/4/18,33182,CHADEMO,private
ELEC,LADWP - Valley Generating Station,11801 Sheldon St,Sun Valley,CA,91352,1,Private - Government only,,34.241928,-118.390147,10/4/18,33183,J1772,private
ELEC,City of Ukiah - Public Parking Lot,N Oak St & W Standley St,Ukiah,CA,95482,1,Public,,39.15,-123.2091,5/3/18,33544,J1772,public
ELEC,Nut Tree Village,1651 E Monte Vista Ave,Vacaville,CA,95688,1,Public,,38.368755,-121.961192,9/10/18,33545,J1772,public
ELEC,Placer County Community Development Resource Center,3091 County Center Dr,Auburn,CA,95603,1,Public,,38.9412492,-121.1054805,2/6/19,33550,J1772,public
ELEC,4th and G Plaza Public Parking Garage,4th St & G St,Davis,CA,95616,1,Public,,38.54643,-121.7388,5/3/18,33555,J1772,public
ELEC,Davis Amtrak Station,840 2nd St,Davis,CA,95616,1,Public,,38.5443,-121.738,6/5/18,33556,J1772,public
ELEC,University of California - Davis,6 Howard Way,Davis,CA,95616,1,Public,,38.543997,-121.75014,5/3/18,33557,J1772,public
ELEC,University Covenant Church,315 Mace Blvd,Davis,CA,95618,1,Public,,38.55755,-121.6947,5/3/18,33558,J1772,public
ELEC,Wildhorse Golf Club,2323 Rockwell Dr,Davis,CA,95618,1,Public,,38.569412,-121.721373,2/6/19,33559,J1772,public
ELEC,Lakewood Center Mall,4500 Silva St,Lakewood,CA,90712,1,Public,,33.84788,-118.13889,5/3/18,33564,J1772,public
ELEC,Napa Premium Outlets,629 Factory Stores Drive,Napa,CA,94558,1,Public - Card key at all times,SemaCharge Network,38.295981,-122.303226,3/8/19,33568,J1772,public
ELEC,City of Santa Monica - Virginia Avenue Park,2200 Virginia Ave,Santa Monica,CA,90404,1,Public,,34.022043,-118.468763,5/3/18,33679,J1772,public
ELEC,Golden Gate Ferry Terminal,101 E Sir Francis Drake Blvd,Larkspur,CA,94939,1,Public,,37.94495,-122.5096,5/3/18,33690,J1772,public
ELEC,Oakland International Airport - Daily B Lot,1 Airport Dr,Oakland,CA,94621,1,Public,,37.7136,-122.2087,5/3/18,33695,J1772,public
ELEC,CCSF SFMTA,733 Kearny St,San Francisco,CA,94108,1,Public,ChargePoint Network,37.794835,-122.405351,3/8/19,33700,J1772,public
ELEC,City of Santa Monica - Montana Avenue,1101 Montana Ave,Santa Monica,CA,90403,1,Public,,34.030256,-118.497903,5/3/18,33706,J1772,public
ELEC,SAN JOSE,200 E Santa Clara St,San Jose,CA,95113,1,Public,ChargePoint Network,37.337671,-121.885957,3/8/19,33718,J1772,public
ELEC,PUBLIC STATIONS,1075 E 20th St,Chico,CA,95928,1,Public,ChargePoint Network,39.7241682,-121.8153986,3/8/19,35143,J1772,public
ELEC,San Francisco City Hall,1 Dr Carlton B Goodlet Pl,San Francisco,CA,94102,1,Private,,37.77913,-122.418,9/10/18,35149,J1772,private
ELEC,Sonoma County,2688 Ventura Ave,Santa Rosa,CA,95403,1,Private,,38.46649551,-122.7237396,9/10/18,35150,J1772,private
ELEC,WALNUT CREEK,1350 Locust St,Walnut Creek,CA,94596,1,Public,ChargePoint Network,37.898604,-122.0613635,3/8/19,35156,J1772,public
ELEC,Rabobank - Salinas,1285 N Davis Rd,Salinas,CA,93907,1,Public,,36.70104,-121.6673,5/3/18,35470,J1772,public
ELEC,Home Depot,1551 Froom Ranch Way,San Luis Obispo,CA,93405,1,Public,,35.249929,-120.689683,5/3/18,35560,J1772,public
ELEC,San Luis Obispo Promenade - Bed Bath & Beyond,319 Madonna Rd,San Luis Obispo,CA,93401,1,Public,,35.25982,-120.676,5/3/18,35561,J1772,public
ELEC,SOUTHCOASTPLAZA,3333 Bear St,Costa Mesa,CA,92626,1,Public,ChargePoint Network,33.691584,-117.892763,3/8/19,36345,J1772,public
ELEC,MARTINEZ CA,680 Court St,Martinez,CA,94553,1,Public,ChargePoint Network,38.0184746,-122.1345444,3/8/19,36347,J1772,public
ELEC,Rabobank - Goleta,5956 Calle Real,Goleta,CA,93117,1,Public,,34.44198,-119.829553,2/6/19,36610,TESLA,public
ELEC,FENWICK & WEST,801 California St,Mountain View,CA,94041,1,Public,ChargePoint Network,37.391177,-122.081313,3/8/19,37185,J1772,public
ELEC,ClipperCreek Headquarters,11850 Kemper Rd,Auburn,CA,95603,1,Public,,38.930776,-121.092282,5/3/18,38314,J1772,public
ELEC,Toyota of Santa Monica,801 Santa Monica Blvd,Santa Monica,CA,90401,1,Public,,34.019875,-118.49151,5/3/18,38379,J1772,public
ELEC,City of Santa Monica - Civic Auditorium Solar Port,1855 Main St,Santa Monica,CA,90401,1,Public,,34.009426,-118.489122,5/3/18,38515,J1772,public
ELEC,Parc 55 Hotel,55 Cyril Magnin,San Francisco,CA,94102,1,Public,,37.784871,-122.408991,5/3/18,38517,J1772,public
ELEC,Beach & Hyde Garage,655 Beach St,San Francisco,CA,94109,1,Public,,37.806798,-122.419488,5/3/18,38518,J1772,public
ELEC,City of Santa Monica - Civic Parking Garage,333 Civic Center Dr,Santa Monica,CA,90401,1,Public,,34.010528,-118.4898,5/3/18,38521,CHADEMO,public
ELEC,PARK TOWER,3401-3447 Park Center Dr,Costa Mesa,CA,92626,1,Public,ChargePoint Network,33.692541,-117.883687,3/8/19,38902,J1772,public
ELEC,PLAZA TOWER,600 Anton Blvd,Costa Mesa,CA,92626,1,Public,ChargePoint Network,33.690208,-117.881973,3/8/19,38904,J1772,public
ELEC,CAISO,250 Outcropping Way,Folsom,CA,95630,1,Public,ChargePoint Network,38.643672,-121.148439,3/8/19,38905,J1772,public
ELEC,CAL STATE LA,5151 State University Drive,Los Angeles,CA,90032,1,Public,ChargePoint Network,34.062498,-118.171663,3/8/19,38910,J1772,public
ELEC,IRVINE COMPANY,1101 Newport Center Dr,Newport Beach,CA,92660,1,Public,ChargePoint Network,33.61478,-117.876362,3/8/19,38918,J1772,public
ELEC,OAK INT AIRPORT,1 Airport Dr,Oakland,CA,94621,1,Public,ChargePoint Network,37.712381,-122.21333,3/8/19,38926,J1772,public
ELEC,ADOBE SAN JOSE,321 Park Ave,San Jose,CA,95113,1,Public,ChargePoint Network,37.331291,-121.893395,3/8/19,38931,J1772,public
ELEC,ECOLOGY ACTION,877 Cedar Street,Santa Cruz,CA,95060,1,Public,ChargePoint Network,36.974164,-122.027788,3/8/19,38934,J1772,public
ELEC,CITY OF REDWOOD,750 Marshall St,Redwood City,CA,94063,1,Public,ChargePoint Network,37.4875504,-122.2272435,3/8/19,39232,CHADEMO,public
ELEC,Super 8 - Ukiah,693 S Orchard Ave,Ukiah,CA,95482,1,Public - Call ahead,,39.1458,-123.198497,12/11/18,39314,J1772,public
ELEC,Alhambra Nissan,726 E Main St,Alhambra,CA,91801,1,Public - Call ahead,,34.098591,-118.119671,5/3/18,39869,J1772,public
ELEC,Antioch Nissan,1831 Auto Center Dr,Antioch,CA,94509,1,Public - Call ahead,,38.007799,-121.832042,5/3/18,39870,J1772,public
ELEC,Nissan of Bakersfield,2800 Pacheco Rd,Bakersfield,CA,93313,1,Public - Call ahead,,35.310723,-119.035324,5/3/18,39871,CHADEMO,public
ELEC,Buena Park Nissan,6501 Auto Center Dr,Buena Park,CA,90621,1,Public - Call ahead,,33.865497,-117.995215,5/3/18,39872,J1772,public
ELEC,Carson Nissan,1505 E 223rd St,Carson,CA,90745,1,Public - Call ahead,,33.824968,-118.245675,5/3/18,39873,J1772,public
ELEC,Palm Springs Nissan,68177 Kyle Rd,Cathedral City,CA,92234,1,Public - Call ahead,,33.78414,-116.471,5/3/18,39874,J1772,public
ELEC,Cerritos Nissan,18707 Studebaker Rd,Cerritos,CA,90703,1,Public - Call ahead,,33.861544,-118.100471,5/3/18,39875,J1772,public
ELEC,Chico Nissan,575 Manzanita Ave,Chico,CA,95926,1,Public - Call ahead,,39.756332,-121.843715,5/3/18,39876,J1772,public
ELEC,Puente Hills Nissan,17320 E Gale Ave,City of Industry,CA,91748,1,Public - Call ahead,,33.997596,-117.927795,5/3/18,39877,CHADEMO,public
ELEC,Lithia Nissan of Clovis,370 W Herndon Ave,Clovis,CA,93612,1,Public - Call ahead,,36.837511,-119.716988,5/3/18,39878,J1772,public
ELEC,Nissan of Serramonte,1500 Collins Ave,Colma,CA,94014,1,Public - Call ahead,,37.671267,-122.463541,5/3/18,39879,CHADEMO,public
ELEC,Autocom Nissan of Concord,1290 Concord Ave,Concord,CA,94520,1,Public - Call ahead,,37.980192,-122.050128,5/3/18,39880,J1772,public
ELEC,Larry H Miller Nissan,2575 Wardlow Rd,Corona,CA,92882,1,Public - Call ahead,,33.88309,-117.615292,5/3/18,39881,CHADEMO,public
ELEC,Orange Coast Nissan,2850 Harbor Blvd,Costa Mesa,CA,92626,1,Public - Call ahead,,33.675397,-117.918684,5/3/18,39882,J1772,public
ELEC,Hanlees Nissan,5009 Chiles Rd,Davis,CA,95618,1,Public - Call ahead,,38.55252,-121.691555,5/3/18,39883,J1772,public
ELEC,Downey Nissan,7550 Firestone Blvd,Downey,CA,90241,1,Public - Call ahead,,33.946302,-118.145476,5/3/18,39884,J1772,public
ELEC,Nissan of Duarte,1434 Buena Vista St,Duarte,CA,91010,1,Public - Call ahead,,34.134833,-117.97749,5/3/18,39885,J1772,public
ELEC,Mossy Nissan - El Cajon,1170 W Main St,El Cajon,CA,92020,1,Public - Call ahead,,32.795896,-116.976156,5/3/18,39886,J1772,public
ELEC,Ross Nissan of El Monte,3428 N Peck Rd,El Monte,CA,91731,1,Public - Call ahead,,34.069536,-118.026911,5/3/18,39887,J1772,public
ELEC,Nissan of Elk Grove,8590 Laguna Grove Dr,Elk Grove,CA,95757,1,Public - Call ahead,,38.402217,-121.385527,5/3/18,39888,CHADEMO,public
ELEC,Mossy Nissan - Escondido,1546 Auto Park Way,Escondido,CA,92029,1,Public - Call ahead,,33.116492,-117.106837,5/3/18,39889,J1772,public
ELEC,McCrea Nissan,601 7th St,Eureka,CA,95501,1,Public - Call ahead,,40.800562,-124.164405,5/3/18,39890,J1772,public
ELEC,Future Nissan of Folsom,12610 Auto Mall Cir,Folsom,CA,95630,1,Public - Call ahead,,38.634194,-121.204168,5/3/18,39891,J1772,public
ELEC,Fontana Nissan,16444 S Highland Ave,Fontana,CA,92336,1,Public - Call ahead,,34.135345,-117.445732,5/3/18,39892,J1772,public
ELEC,Premier Nissan of Fremont,5701 Cushing Pkwy,Fremont,CA,94538,1,Public - Call ahead,,37.489389,-121.9576,5/3/18,39893,J1772,public
ELEC,Lithia Nissan of Fresno,5580 N Blackstone Ave,Fresno,CA,93710,1,Public - Call ahead,,36.818622,-119.789796,5/3/18,39894,J1772,public
ELEC,Imperio Nissan of Garden Grove,9222 Trask Ave,Garden Grove,CA,92844,1,Public - Call ahead,,33.766376,-117.968337,5/3/18,39895,CHADEMO,public
