Fuel Type Code,Station Name,Street Address,City,State,ZIP,Stations,Groups With Access Code,EV Network,Latitude,Longitude,Date Last Confirmed,ID,EV Connector Types,Access Code
ELEC,CARCHARGING,400 W 12th St,New York,NY,10014,1,Public,ChargePoint Network,40.73738,-74.0093738,3/8/19,53449,J1772,public
ELEC,CARCHARGING,325 North End Ave,New York,NY,10282,1,Public,ChargePoint Network,40.71695,-74.014948,3/8/19,53451,J1772,public
ELEC,Autosaver Ford,11125 State Route 22,Comstock,NY,12821,1,Public - Call ahead,,43.456212,-73.383459,12/11/18,53894,J1772,public
ELEC,Henderson Ford,810 E Ridge Rd,Webster,NY,14580,1,Public - Call ahead,,43.205714,-77.476722,6/5/18,53975,J1772,public
ELEC,Steet-Ponte Ford Lincoln Mazda,5074 Commercial Dr,Yorkville,NY,13495,1,Public - Call ahead,,43.110055,-75.293478,6/5/18,53976,J1772,public
ELEC,EVPASS,135 North James Street,Rome,NY,13440,1,Public,ChargePoint Network,43.211739,-75.456778,3/8/19,55725,J1772,public
ELEC,EVPASS,8500-8532 Dell Center Dr,Liverpool,NY,13090,1,Public,ChargePoint Network,43.1862106,-76.242012,3/8/19,55733,J1772,public
ELEC,CARCHARGING,1 Pennsylvania Plaza,New York,NY,10119,1,Public,ChargePoint Network,40.75147,-73.9927795,3/8/19,56001,J1772,public
ELEC,CARCHARGING,225 W 49th St,New York,NY,10019,1,Public,ChargePoint Network,40.761376,-73.985273,3/8/19,56059,J1772,public
ELEC,CARCHARGING,113 E 84th St,New York,NY,10028,1,Public,ChargePoint Network,40.778787,-73.957486,3/8/19,56061,J1772,public
ELEC,CARCHARGING,400 W 43rd St,New York,NY,10036,1,Public,ChargePoint Network,40.759104,-73.992644,3/8/19,56090,J1772,public
ELEC,CARCHARGING,250 E 53rd St,New York,NY,10019,1,Public,ChargePoint Network,40.7568399,-73.9675916,3/8/19,56096,J1772,public
ELEC,CARCHARGING,350 E 30th St,New York,NY,10016,1,Public,ChargePoint Network,40.741368,-73.975668,3/8/19,56142,J1772,public
ELEC,TOWN OF BABYLON,Tanner Park,Amityville,NY,11701,1,Public,ChargePoint Network,40.6568913,-73.3962505,3/8/19,57245,J1772,public
ELEC,ATA HOUSING,249 Thomas S Boyland St,Brooklyn,NY,11233,1,Public,ChargePoint Network,40.675072,-73.9131319,3/8/19,57799,J1772,public
ELEC,NATIONAL GRID,207 Troy Schenectady Rd,Watervliet,NY,12189,1,Public,ChargePoint Network,42.74012,-73.7313276,3/8/19,57853,J1772,public
ELEC,NATIONAL GRID,Skidmore College,Saratoga Springs,NY,12866,1,Public,ChargePoint Network,43.0981867,-73.7836735,3/8/19,58199,J1772,public
ELEC,HOLIDAY INN J,308 N Comrie Ave,Johnstown,NY,12095,1,Public,ChargePoint Network,43.0224088,-74.3602289,3/8/19,58205,J1772,public
ELEC,MP 102 LLC,1214 Fifth Avenue,New York,NY,10029,1,Public,ChargePoint Network,40.7912673,-73.9520388,3/8/19,58234,J1772,public
ELEC,NATIONAL GRID,52 E Main St,Fredonia,NY,14063,1,Public,ChargePoint Network,42.4418221,-79.3295637,3/8/19,58254,J1772,public
ELEC,NATIONAL GRID,30 Central Ave,Dunkirk,NY,14048,1,Public,ChargePoint Network,42.4876817,-79.3358749,3/8/19,58255,J1772,public
ELEC,NATIONAL GRID,300 Parkside Ave,Buffalo,NY,14214,1,Public,ChargePoint Network,42.9370714,-78.8519641,3/8/19,58262,J1772,public
ELEC,NATIONAL GRID,941 Washington St,Buffalo,NY,14203,1,Public,ChargePoint Network,42.8994681,-78.8686587,3/8/19,58263,J1772,public
ELEC,QUANTUM ENG,48 Thatcher St,Selkirk,NY,12158,1,Public,ChargePoint Network,42.530982,-73.8017551,3/8/19,60139,J1772,public
ELEC,BMW SOUTHAMPTON,759 County Rd 39A,Southampton,NY,11968,1,Public,ChargePoint Network,40.8990924,-72.3727883,3/8/19,60623,J1772,public
ELEC,ADELPHI UNIV123,1 South Ave,Garden City,NY,11530,1,Public,ChargePoint Network,40.723006,-73.66414,3/8/19,60739,J1772,public
ELEC,RUSTIC VILLAGE,140-280 W Squire Dr,Rochester,NY,14623,1,Public,ChargePoint Network,43.1014881,-77.6225871,3/8/19,60745,J1772,public
ELEC,BMW S. ALBANY,521-641 US-9W,Glenmont,NY,12077,1,Public,ChargePoint Network,42.5889722,-73.7972981,3/8/19,60790,J1772,public
ELEC,RALLYE BMW,4016-4952 Brush Hollow Rd,Westbury,NY,11590,1,Public,ChargePoint Network,40.7788001,-73.5579658,3/8/19,60791,J1772,public
ELEC,Frito Lay,8 Corporate Park Dr,Clifton Park,NY,12065,1,Private,,42.845022,-73.755556,1/10/19,61033,J1772,private
ELEC,ROCHESTER NY,111 woodbury blvd,Rochester,NY,14607,1,Public,ChargePoint Network,43.152689,-77.604178,3/8/19,61063,J1772,public
ELEC,ROCHESTER NY,2-48 Fitzhugh St N,Rochester,NY,14614,1,Public,ChargePoint Network,43.155802,-77.61415,3/8/19,61064,J1772,public
ELEC,ROCHESTER NY,194 Court St,Rochester,NY,14604,1,Public,ChargePoint Network,43.154238,-77.607055,3/8/19,61065,J1772,public
ELEC,ROCHESTER NY,30 Church St,Rochester,NY,14614,1,Public,ChargePoint Network,43.1569922,-77.6148954,3/8/19,61066,J1772,public
ELEC,ROCHESTER NY,473-489 Main St E,Rochester,NY,14604,1,Public,ChargePoint Network,43.158368,-77.600127,3/8/19,61067,J1772,public
ELEC,WIDE WORLD BMW,114 NY-59,Spring Valley,NY,10977,1,Public,ChargePoint Network,41.1070505,-74.0358532,3/8/19,61091,J1772,public
ELEC,ROCHESTER NY,1000 N River St,Rochester,NY,14612,1,Public,ChargePoint Network,43.2531,-77.6093,3/8/19,61213,J1772,public
ELEC,NATIONAL GRID,15 Nott Terrace Heights,Schenectady,NY,12308,1,Public,ChargePoint Network,42.8125934,-73.9331603,3/8/19,61547,J1772,public
